2014-10-1,74.17745046434534
2014-10-2,66.03835175531562
2014-10-3,56.85286744176577
2014-10-6,71.1617869838262
2014-10-7,64.51284840917319
2014-10-8,65.35578149859728
2014-10-9,65.48259351898413
2014-10-10,93.63195942115654
2014-10-14,61.44289394668212
2014-10-15,115.80614508568175
2014-10-16,71.21340816642785
2014-10-17,70.15275113784224
2014-10-20,74.88390526602734
2014-10-21,85.26782599591668
2014-10-22,109.15319306979949
2014-10-23,97.14032749885897
2014-10-24,108.61704080228706
2014-10-27,77.5275910846668
2014-10-28,74.08753123039371
2014-10-29,75.33872809485953
2014-10-30,66.24455929188494
2014-10-31,75.30542271430525
2014-11-4,80.2494556866102
2014-11-5,112.01915684095717
2014-11-6,78.26971878704754
2014-11-7,102.2042298406336
2014-11-10,91.97257873266682
2014-11-11,114.78280573123482
2014-11-12,109.71450381912858
2014-11-13,60.43628783326845
2014-11-14,94.35502756844869
2014-11-17,132.09203544828642
2014-11-18,112.02172679721508
2014-11-19,117.20121602381224
2014-11-20,103.22100468809145
2014-11-21,124.8271398805907
2014-11-25,130.43456839125432
2014-11-26,117.43782171479016
2014-11-27,99.32545054254285
2014-11-28,92.9229056755971
