2014-10-1,72.95865339910696
2014-10-2,70.83728527967318
2014-10-3,71.0305335811717
2014-10-6,81.10537166519183
2014-10-7,69.29576334896325
2014-10-8,82.56626943768612
2014-10-9,72.68566171902197
2014-10-10,113.32410499448028
2014-10-14,72.30696028400467
2014-10-15,83.81086359082929
2014-10-16,72.06260422878395
2014-10-17,70.29555687179625
2014-10-20,74.80988316456902
2014-10-21,73.43453051370993
2014-10-22,81.75223439921471
2014-10-23,71.57044076441204
2014-10-24,81.30428263762589
2014-10-27,72.7367146341547
2014-10-28,70.72109954835744
2014-10-29,73.88807261962779
2014-10-30,75.20586267277329
2014-10-31,72.39358999927708
2014-11-4,72.07445573178862
2014-11-5,71.29422770058531
2014-11-6,72.57600827916966
2014-11-7,108.6305138448652
2014-11-10,70.23643126839899
2014-11-11,71.1366727992639
2014-11-12,70.81279744974991
2014-11-13,83.48614553727727
2014-11-14,69.97949686833408
2014-11-17,70.52751717789897
2014-11-18,72.82187230755244
2014-11-19,72.5579570564434
2014-11-20,73.91359173767934
2014-11-21,77.53929784122151
2014-11-25,80.7640968538164
2014-11-26,74.41927546690056
2014-11-27,76.02345033337224
2014-11-28,73.33968987764682
