2014-10-1,76.42999999999999
2014-10-2,74.19
2014-10-3,68.94399999999999
2014-10-6,76.45200000000001
2014-10-7,69.80199999999999
2014-10-8,84.52
2014-10-9,75.386
2014-10-10,111.646
2014-10-14,71.516
2014-10-15,91.52799999999999
2014-10-16,71.518
2014-10-17,74.04400000000001
2014-10-20,75.224
2014-10-21,71.438
2014-10-22,77.51400000000001
2014-10-23,72.848
2014-10-24,81.76
2014-10-27,71.214
2014-10-28,73.578
2014-10-29,72.05
2014-10-30,74.638
2014-10-31,74.952
2014-11-4,72.84799999999998
2014-11-5,74.724
2014-11-6,71.24600000000001
2014-11-7,106.952
2014-11-10,72.414
2014-11-11,72.574
2014-11-12,72.44800000000001
2014-11-13,82.74199999999999
2014-11-14,70.064
2014-11-17,77.684
2014-11-18,72.28599999999999
2014-11-19,75.34
2014-11-20,73.28
2014-11-21,80.714
2014-11-25,89.798
2014-11-26,77.96000000000001
2014-11-27,79.238
2014-11-28,70.218
